#SN, zhelio, MJD, epoch, at_max_flag
sn2004H 0.03170 53031.460 nan 0
sn2006et 0.02217 54000.370 6.328 0
sn2002dl 0.01630 52443.440 -8.423 0
sn2003W 0.02010 52729.190 48.515 0
sn2003af 0.02000 52727.380 nan 0
sn2002bo 0.00430 52380.320 23.519 0
sn2005ke 0.00488 53707.270 8.432 0
sn2007bj 0.01660 54215.400 14.952 0
sn2004bg 0.02080 53122.280 12.520 0
sn2002dj 0.00930 52439.170 -11.325 0
sn1994M 0.02320 49481.230 6.577 0
sn2005cf 0.00650 53523.240 -10.392 0
sn2007le 0.00672 54438.120 39.154 0
sn1999ej 0.01370 51484.200 1.085 1
sn2001eh 0.03710 52178.370 8.553 0
sn2003iu 0.04140 52940.350 nan 0
sn1996bo 0.01720 50394.150 7.029 0
snf20080522-000 0.04500 54626.180 4.478 0
sn2006H 0.01400 53757.110 4.448 0
sn2003W 0.02010 52679.350 -0.343 1
sn1998aq 0.00390 50988.190 56.769 0
sn1996ca 0.01630 50450.090 nan 0
sn2001cp 0.02240 52081.450 -6.798 0
sn2006lf 0.01320 54037.400 -7.501 0
sn2007af 0.00546 54276.170 101.522 0
sn1999cc 0.03140 51312.360 -3.141 0
sn1999cl 0.00780 51350.170 7.611 0
sn2003cg 0.00410 52731.170 1.763 1
snf20080522-000 0.04500 54640.040 17.742 0
sn1996X 0.00680 50193.310 2.195 1
sn1998ef 0.01770 51132.250 18.031 0
sn2006mo 0.03720 54052.210 5.216 0
sn2005eq 0.02898 53671.340 16.851 0
sn2008A 0.01620 54477.100 -0.984 1
sn1996ca 0.01630 50435.090 nan 0
sn2002hw 0.01750 52589.200 -6.093 0
sn2001V 0.01510 52030.360 56.704 0
sn2000fo 0.02380 51910.080 nan 0
sn2007sr 0.00548 54466.490 17.293 0
sn2006cp 0.02230 53887.260 -9.234 0
sn2002dj 0.00930 52440.170 -10.334 0
sn2001eh 0.03710 52164.440 -4.879 0
sn1999aa 0.01440 51224.280 -8.005 0
sn1997E 0.01330 50464.250 -3.701 0
sn2007af 0.00546 54262.200 87.627 0
sn2006gr 0.03460 54003.230 -8.863 0
sn2002fk 0.00750 52552.420 4.486 0
sn2003kf 0.00740 53034.290 53.097 0
sn2004dt 0.01973 53291.360 50.579 0
sn2008Q 0.00810 54504.140 -1.250 1
sn1998bu 0.00290 50984.140 31.349 0
sn1998V 0.01740 50892.500 1.278 1
sn2008bf 0.02403 54555.310 0.693 1
sn2005hk 0.01300 53676.220 -8.272 0
sn2005eq 0.02898 53645.510 -8.251 0
sn2001da 0.01720 52109.470 2.920 1
sn2004at 0.02230 53094.220 2.172 1
sn2002fk 0.00750 52556.360 8.397 0
sn2006gz 0.02340 54007.100 -12.312 0
sn2008bf 0.02403 54557.290 2.625 1
sn1998D 0.01260 50876.420 nan 0
sn2002bz 0.03700 52369.370 nan 0
sn2007ca 0.01407 54233.210 6.419 0
sn2007F 0.02360 54122.490 -0.889 1
sn2008ae 0.03010 54509.350 1.893 1
sn2002jy 0.01960 52634.120 0.118 1
sn2001N 0.02100 51963.310 31.841 0
sn2002de 0.02800 52435.280 1.732 1
sn1997do 0.01010 50786.330 20.028 0
sn1998es 0.01060 51223.120 79.576 0
sn2003iv 0.03430 52937.370 3.355 0
sn1998dk 0.01330 51101.330 44.636 0
sn1999aa 0.01440 51248.230 15.605 0
snf20080514-002 0.02190 54620.160 8.279 0
sn2004bg 0.02080 53112.190 2.635 1
sn1999gh 0.00770 51541.450 28.233 0
sn2005hk 0.01300 53699.220 14.432 0
sn2001G 0.01680 51992.190 61.556 0
sn2007jg 0.03713 54379.440 13.152 0
sn2007hj 0.01411 54353.330 4.368 0
sn1998bu 0.00290 50966.200 13.461 0
sn1998es 0.01060 51160.180 17.297 0
sn2001V 0.01510 51983.440 10.482 0
sn1998aq 0.00390 51021.170 89.620 0
sn2008C 0.01662 54476.320 10.344 0
sn1998bu 0.00290 50983.140 30.352 0
sn1999aa 0.01440 51223.330 -8.941 0
sn2006S 0.03210 53773.430 4.098 0
sn2001ep 0.01300 52204.430 4.768 0
sn1993ae 0.01900 49334.110 nan 0
sn2002cd 0.01040 52379.490 -3.672 0
sn1996ai 0.00290 50270.230 15.086 0
sn2008bf 0.02403 54558.350 3.660 0
sn2002fk 0.00750 52546.440 -1.449 1
sn2003lq 0.02430 53017.140 nan 0
sn2006lf 0.01320 54054.420 9.297 0
sn2005am 0.00790 53459.160 23.661 0
sn1998ef 0.01770 51109.370 -4.451 0
sn2002bo 0.00430 52378.170 21.378 0
sn2005eq 0.02898 53681.380 26.608 0
sn2003du 0.00640 52753.320 -12.699 0
snf20080623-001 0.04300 54647.310 -2.579 1
sn2007le 0.00672 54413.180 14.382 0
sn1997do 0.01010 50787.350 21.038 0
sn2003D 0.02300 52669.330 nan 0
sn2006N 0.01430 53762.240 1.617 1
sn2004gs 0.02665 53358.420 2.552 1
sn2005el 0.01491 53641.470 -4.858 0
sn2001gc 0.01930 52235.260 -8.476 0
sn2003fa 0.04040 52798.290 -7.603 0
sn1997E 0.01330 50488.230 19.964 0
sn2007cf 0.03290 54233.260 nan 0
sn2002cu 0.02280 52409.460 -6.296 0
sn2005hc 0.04594 53673.320 5.373 0
sn2002bo 0.00430 52372.200 15.434 0
sn2005cf 0.00650 53577.180 43.199 0
sn1998dm 0.00650 51072.410 12.429 0
sn2007co 0.02700 54275.360 10.477 0
sn1994D 0.00290 49488.180 55.519 0
sn2002dp 0.01170 52445.470 -4.774 0
sn1995Y 0.01770 49982.410 nan 0
sn2001bg 0.00720 52059.150 19.013 0
sn2007qe 0.02390 54440.150 10.987 0
sn2005cf 0.00650 53535.310 1.600 1
sn2003M 0.02420 52668.510 nan 0
sn2004J 0.02500 53031.200 nan 0
sn2004fu 0.00920 53348.100 22.295 0
sn2007af 0.00546 54170.450 -3.630 0
sn2002kf 0.01930 52641.350 3.090 0
sn1997bq 0.00930 50548.160 -9.650 0
sn2002bs 0.00990 52377.260 nan 0
sn2008bf 0.02403 54587.220 31.837 0
sn2002hd 0.03500 52587.510 11.990 0
sn2002eu 0.03760 52582.340 60.756 0
sn1999dq 0.01410 51431.440 -4.497 0
sn1994S 0.01510 49519.240 0.926 1
sn1998es 0.01060 51194.110 50.871 0
sn1998D 0.01260 50868.490 nan 0
sn2007S 0.01388 54139.340 -4.695 0
sn1998bu 0.00290 50963.170 10.440 0
sn2003U 0.02810 52676.550 -0.730 1
sn2001cp 0.02240 52089.280 0.861 1
sn2005cf 0.00650 53579.190 45.196 0
sn2008ar 0.02615 54533.430 -0.653 1
sn2007sw 0.02520 54468.520 nan 0
sn2006S 0.03210 53769.470 0.262 1
sn2008ar 0.02615 54541.470 7.183 0
sn2007S 0.01388 54140.300 -3.748 0
sn2002bo 0.00430 52397.180 40.307 0
sn2002ck 0.02980 52413.240 15.770 0
sn2007af 0.00546 54266.210 91.615 0
sn2005cc 0.00750 53538.180 19.434 0
sn2001ay 0.03020 52029.360 7.144 0
sn2001V 0.01510 51961.390 -11.240 0
sn2006bk 0.04950 53848.310 nan 0
sn2002do 0.01590 52444.430 1.998 0
sn1999cc 0.03140 51315.400 -0.194 1
sn2002jy 0.01960 52641.120 6.983 0
sn2006le 0.01740 54081.300 33.320 0
sn2003iv 0.03430 52934.380 0.464 1
sn2003ic 0.05530 52909.380 3.392 0
sn2000dg 0.03850 51789.380 -0.790 1
sn2004at 0.02230 53091.330 -0.655 1
sn2002cd 0.01040 52401.450 18.062 0
snf20080522-000 0.04500 54643.050 20.622 0
sn2007al 0.01212 54171.310 2.381 1
sn1999cl 0.00780 51338.240 -4.227 0
sn2003du 0.00640 52787.290 21.055 0
sn2006lf 0.01320 54040.400 -4.540 0
sn2006bt 0.03220 53854.410 -2.897 1
sn1998bn 0.00610 50935.240 nan 0
sn2001C 0.01090 51986.130 nan 0
sn2003ch 0.02500 52732.160 6.693 0
sn1998dh 0.00870 51066.370 36.155 0
sn2006H 0.01400 53759.150 6.460 0
sn2003kf 0.00740 53022.250 41.146 0
sn2007le 0.00672 54466.110 66.955 0
sn2002bf 0.02440 52349.320 11.636 0
sn1998es 0.01060 51157.190 14.338 0
sn1996X 0.00680 50211.260 20.024 0
sn1999X 0.02510 51218.320 14.945 0
sn2000A 0.02920 51546.080 nan 0
sn2002fk 0.00750 52634.270 85.727 0
sn2006le 0.01740 54053.380 5.878 0
sn2001fe 0.01340 52281.340 51.451 0
sn1998dm 0.00650 51067.330 7.382 0
snf20080720-001 0.02090 54671.440 -0.353 1
sn2003ep 0.01580 52818.440 nan 0
sn2007A 0.01765 54110.140 -2.419 1
sn1999ac 0.00950 51247.530 -2.942 1
sn2006bt 0.03220 53858.330 0.901 1
sn2002cf 0.01540 52379.300 -5.417 0
sn2004L 0.03230 53049.460 19.917 0
sn2008ar 0.02615 54527.400 -6.530 0
sn2003iu 0.04140 52932.370 nan 0
sn2004gs 0.02665 53357.460 1.617 1
sn2004bd 0.00890 53114.280 20.101 0
sn1998dm 0.00650 51086.360 26.289 0
sn1999ef 0.03930 51465.310 7.707 0
sn2006cz 0.04180 53905.260 -1.958 1
sn2001ay 0.03020 52025.410 3.310 0
sn2006lf 0.01320 54064.340 19.088 0
sn2004ab 0.00580 53059.490 nan 0
sn2006le 0.01740 54035.520 -11.677 0
sn1994ae 0.00430 49748.400 62.631 0
sn2001bp 0.09490 52053.390 nan 0
sn2006cm 0.01630 53884.460 -0.925 1
sn2007al 0.01212 54179.240 10.216 0
sn2002es 0.01800 52522.500 4.126 0
sn2007bd 0.03102 54215.170 8.409 0
sn1996ai 0.00290 50257.270 2.164 1
sn2003du 0.00640 52768.290 2.176 1
sn1996by 0.01370 50450.310 nan 0
sn2002dj 0.00930 52442.170 -8.352 0
sn2006gj 0.02835 53998.430 -0.652 1
sn2007ux 0.03091 54476.390 15.511 0
sn2001V 0.01510 51959.400 -13.201 0
sn1998bu 0.00290 50988.170 35.367 0
sn1999by 0.00220 51313.160 3.951 0
sn2003iu 0.04140 52941.290 nan 0
sn2005lu 0.03201 53731.180 20.519 0
snf20080514-002 0.02190 54640.000 27.694 0
sn2001ay 0.03020 52054.380 31.431 0
sn2003ic 0.05530 52910.300 4.264 0
sn2007le 0.00672 54406.130 7.380 0
sn2001E 0.01910 51940.460 14.581 0
sn2003kg 0.02620 52972.120 nan 0
sn1998bp 0.01050 50951.360 14.805 0
sn2007cp 0.03660 54267.170 nan 0
sn2008Z 0.02100 54527.250 12.292 0
sn2006lf 0.01320 54058.350 13.176 0
sn2001gb 0.02570 52256.500 nan 0
sn1997bq 0.00930 50570.190 12.177 0
sn2003fa 0.04040 52818.230 11.563 0
sn2003W 0.02010 52670.390 -9.127 0
snf20080514-002 0.02190 54617.180 5.363 0
sn2001da 0.01720 52108.450 1.917 1
sn1995al 0.00510 50123.310 93.732 0
sn2001eh 0.03710 52175.370 5.660 0
snf20080522-011 0.03790 54626.260 9.211 0
sn2007sr 0.00548 54468.530 19.322 0
sn1999cw 0.01240 51376.480 21.513 0
sn1997bp 0.00830 50598.180 49.271 0
sn2002bz 0.03700 52407.200 nan 0
sn2007hj 0.01411 54363.280 14.177 0
sn1996X 0.00680 50224.220 32.896 0
sn2003it 0.02510 52941.210 6.546 0
sn1999by 0.00220 51334.170 24.915 0
sn1998aq 0.00390 50935.230 4.014 0
sn2003kd 0.03000 52993.170 nan 0
sn2007S 0.01388 54157.300 13.019 0
sn2006dt 0.02630 53939.190 nan 0
sn2003ek 0.03600 52785.350 nan 0
sn2005el 0.01491 53650.480 4.020 0
sn1994D 0.00290 49505.180 72.470 0
sn2005cf 0.00650 53533.360 -0.338 1
sn2004fu 0.00920 53341.070 15.329 0
sn2002jy 0.01960 52644.110 9.916 0
sn2001V 0.01510 51993.210 20.106 0
sn2002fk 0.00750 52554.450 6.501 0
sn1996X 0.00680 50192.300 1.192 1
sn2003ez 0.04800 52797.160 nan 0
sn1999ej 0.01370 51494.270 11.019 0
sn2000cx 0.00810 51752.430 -0.367 1
sn1996bo 0.01720 50390.270 3.215 0
sn2004as 0.03100 53077.300 -7.856 0
sn2004P 0.02370 53031.520 nan 0
sn2003fa 0.04040 52795.420 -10.361 0
sn2008C 0.01662 54478.280 12.271 0
sn2000dk 0.01750 51808.270 -4.256 0
sn2003fa 0.04040 52814.290 7.776 0
sn2007al 0.01212 54179.110 10.088 0
snf20080522-000 0.04500 54617.210 -4.105 0
sn1998es 0.01060 51136.280 -6.353 0
sn1998bu 0.00290 50995.160 42.337 0
sn1995al 0.00510 50044.540 15.362 0
sn2005cf 0.00650 53524.290 -9.349 0
sn2006cf 0.04160 53904.190 30.520 0
sn2002bf 0.02440 52344.210 6.648 0
sn2004as 0.03100 53092.220 6.615 0
sn2005cc 0.00750 53528.200 9.529 0
sn2007ca 0.01407 54232.270 5.493 0
sn1999dq 0.01410 51432.460 -3.491 0
sn2007S 0.01388 54141.320 -2.742 1
sn2007bm 0.00621 54234.160 9.600 0
sn2007bz 0.02180 54232.310 17.039 0
sn2007ax 0.00686 54186.260 -0.834 1
sn2005cf 0.00650 53538.230 4.501 0
sn2002de 0.02800 52431.220 -2.218 1
sn2006cp 0.02230 53890.240 -6.319 0
sn2001az 0.04070 52051.330 17.998 0
sn2001N 0.02100 51961.340 29.912 0
sn2002bf 0.02440 52351.240 13.510 0
sn2006hb 0.01534 54010.470 10.706 0
sn2006gr 0.03460 54002.260 -9.801 0
sn2007A 0.01765 54109.120 -3.421 0
sn2005G 0.02310 53388.560 nan 0
sn1998dm 0.00650 51077.410 17.397 0
sn2005el 0.01491 53642.480 -3.863 0
sn2003ek 0.03600 52781.430 nan 0
sn2001ie 0.03070 52260.470 nan 0
sn2007bj 0.01660 54260.280 59.099 0
sn2007au 0.02000 54180.140 -3.784 0
sn2005cf 0.00650 53561.210 27.332 0
sn2003iv 0.03430 52941.340 7.193 0
sn2001G 0.01680 51985.180 54.662 0
sn2004ef 0.03099 53263.300 -0.388 1
snf20080514-002 0.02190 54628.160 16.107 0
sn2000fa 0.02130 51893.360 1.234 1
sn2007ba 0.03851 54199.240 3.070 0
sn2005am 0.00790 53467.040 30.700 0
sn2005am 0.00790 53472.010 35.630 0
sn2008fp 0.00566 54730.350 1.160 1
sn2005kc 0.01512 53712.030 14.640 0
sn2007le 0.00672 54389.150 -9.010 0
sn2008bc 0.01509 54568.040 19.550 0
sn2004dt 0.01973 53343.150 102.570 0
sn2007bd 0.03102 54199.140 -7.190 0
sn2005al 0.01240 53467.370 37.500 0
sn2007on 0.00649 54437.180 17.850 0
sn2005ke 0.00488 53699.110 1.270 1
sn2008hu 0.04970 54818.240 11.530 0
sn2009D 0.02501 54919.000 76.910 0
sn2006ev 0.02873 54019.050 29.560 0
sn2007hj 0.01411 54355.240 6.300 0
sn2006et 0.02217 54004.160 11.410 0
sn2009Y 0.00935 54939.330 62.850 0
sn2009ad 0.02840 54919.050 32.490 0
sn2008hv 0.01255 54815.350 -0.990 1
sn2007al 0.01212 54178.100 6.720 0
sn2006kf 0.02130 54057.360 16.240 0
sn2006ev 0.02873 54003.130 14.090 0
sn2008C 0.01662 54475.130 9.160 0
sn2008bf 0.02403 54563.180 8.980 0
sn2004gs 0.02665 53352.260 -3.140 0
sn2009ag 0.00864 54918.070 29.160 0
sn2007ca 0.01407 54231.090 4.200 0
sn2009aa 0.02731 54886.280 7.840 0
sn2007as 0.01757 54208.190 26.940 0
sn2008fp 0.00566 54737.360 8.130 0
sn2005ki 0.01921 53697.350 -7.580 0
sn2008C 0.01662 54521.090 54.370 0
sn2006ax 0.01674 53818.250 -8.250 0
sn2006mr 0.00587 54055.210 5.550 0
sn2007sr 0.00548 54497.310 49.570 0
sn2005M 0.02462 53472.040 65.550 0
sn2007al 0.01212 54173.090 1.770 1
sn2008hv 0.01255 54824.240 7.790 0
sn2006is 0.03136 54019.370 11.130 0
sn2006gt 0.04477 54003.250 0.270 1
sn2006ot 0.05294 54082.160 19.740 0
sn2008bc 0.01509 54545.150 -2.990 1
sn2005eq 0.02898 53648.310 -5.390 0
sn2007ai 0.03166 54173.350 1.980 1
sn2006D 0.00853 53817.240 59.960 0
sn2007le 0.00672 54437.100 38.620 0
sn2006D 0.00853 53808.320 51.110 0
sn2007S 0.01388 54156.210 11.900 0
sn2007hj 0.01411 54361.250 12.230 0
sn2008bc 0.01509 54544.050 -4.080 0
sn2008gp 0.03341 54822.170 42.630 0
sn2007on 0.00649 54429.250 9.980 0
sn2004ey 0.01579 53352.030 47.860 0
sn2005be 0.03502 53467.310 6.980 0
sn2005na 0.02632 53817.000 75.830 0
sn2006X 0.00524 53850.190 64.530 0
sn2009Y 0.00935 54871.330 -4.520 0
sn2006D 0.00853 53799.390 42.260 0
sn2008fp 0.00566 54731.360 2.170 1
sn2006X 0.00524 53799.290 13.900 0
sn2006ax 0.01674 53824.280 -2.320 1
sn2005M 0.02462 53405.210 0.320 1
sn2006et 0.02217 54003.200 10.470 0
sn2009Y 0.00935 54919.340 43.050 0
sn2008hv 0.01255 54818.330 1.960 1
sn2008bf 0.02403 54551.210 -2.700 1
sn2006ej 0.02045 54004.120 28.400 0
sn2005kc 0.01512 53726.030 28.430 0
sn2008bq 0.03400 54596.980 33.440 0
sn2009aa 0.02731 54885.220 6.800 0
sn2006dd 0.00587 53907.420 -11.420 0
sn2006is 0.03136 54018.360 10.150 0
sn2006ot 0.05294 54087.160 24.480 0
sn2005ke 0.00488 53728.250 30.270 0
sn2007ba 0.03851 54202.310 6.030 0
sn2008hv 0.01255 54818.360 1.990 1
sn2009Y 0.00935 54943.320 66.810 0
sn2009D 0.02501 54836.120 -3.950 0
sn2008ia 0.02171 54871.160 57.550 0
sn2005ke 0.00488 53725.200 27.240 0
sn2005ke 0.00488 53712.100 14.200 0
sn2005be 0.03502 53475.270 14.670 0
sn2005bo 0.01390 53479.240 -0.020 1
sn2004eo 0.01570 53303.020 24.900 0
sn2006dd 0.00587 54055.230 135.520 0
sn2006gt 0.04477 54005.100 2.040 1
sn2005lu 0.03201 53728.120 16.200 0
sn2005el 0.01491 53648.380 1.760 1
sn2006ax 0.01674 53841.270 14.390 0
sn2009ad 0.02840 54888.100 2.390 1
sn2005al 0.01240 53444.310 14.730 0
sn2005el 0.01491 53639.320 -7.160 0
sn2008ia 0.02171 54853.280 40.050 0
sn2006py 0.05790 54086.040 15.100 0
sn2007sr 0.00548 54582.140 133.940 0
sn2006kf 0.02130 54035.310 -5.360 0
sn2005ke 0.00488 53698.220 0.390 1
sn2006is 0.03136 54044.400 35.400 0
sn2009Y 0.00935 54885.340 9.360 0
sn2007N 0.01288 54143.320 19.810 0
sn2008gl 0.03402 54824.100 54.570 0
sn2008bc 0.01509 54556.130 7.820 0
sn2008ia 0.02171 54818.220 5.740 0
sn2008bf 0.02403 54550.220 -3.670 0
sn2004ey 0.01579 53335.060 31.160 0
sn2009ab 0.01117 54886.050 2.670 1
sn2009ag 0.00864 54886.200 -2.440 1
sn2008gl 0.03402 54795.200 26.620 0
sn2006kf 0.02130 54055.260 14.180 0
sn2007le 0.00672 54409.110 10.820 0
sn2004dt 0.01973 53262.210 23.190 0
sn2006is 0.03136 54055.300 45.970 0
sn2006kf 0.02130 54043.330 2.500 1
sn2005bl 0.02406 53475.130 -8.420 0
sn2009aa 0.02731 54888.300 9.800 0
sn2007sr 0.00548 54544.180 96.180 0
sn2006D 0.00853 53793.380 36.300 0
sn2005kc 0.01512 53699.090 1.890 1
sn2006hb 0.01534 54006.220 7.890 0
sn2005ku 0.04544 53728.040 28.820 0
sn2004gc 0.03070 53348.260 23.470 0
sn2004dt 0.01973 53268.220 29.090 0
sn2006bh 0.01085 53824.190 12.900 0
sn2007af 0.00546 54231.200 57.120 0
sn2006br 0.02459 53851.210 0.540 1
sn2004gc 0.03070 53343.270 18.630 0
sn2007jh 0.04080 54409.350 42.770 0
sn2006ax 0.01674 53825.230 -1.390 1
sn2007S 0.01388 54144.240 0.100 1
sn2005ki 0.01921 53726.310 20.830 0
sn2009aa 0.02731 54887.250 8.780 0
sn2006is 0.03136 54021.370 13.070 0
sn2007on 0.00649 54497.140 77.430 0
sn2007jg 0.03713 54365.380 -1.220 1
sn2007ai 0.03166 54178.340 6.810 0
sn2006D 0.00853 53759.320 2.530 1
sn2006dd 0.00587 54005.360 85.950 0
sn2008bf 0.02403 54556.170 2.140 1
sn2008fp 0.00566 54726.330 -2.830 1
sn2005lu 0.03201 53724.120 12.330 0
sn2006ev 0.02873 54005.040 15.940 0
sn2008hv 0.01255 54820.260 3.860 0
sn2006ax 0.01674 53827.140 0.490 1
sn2006ej 0.02045 54019.100 43.080 0
sn2009ag 0.00864 54888.180 -0.480 1
sn2007nq 0.04503 54415.190 16.770 0
sn2007le 0.00672 54443.090 44.570 0
sn2006mr 0.00587 54087.200 37.350 0
sn2006D 0.00853 53802.380 45.220 0
sn2008bf 0.02403 54585.100 30.390 0
sn2006hb 0.01534 54030.430 31.730 0
sn2007af 0.00546 54178.250 4.460 0
sn2006gt 0.04477 54006.090 2.990 1
sn2008gl 0.03402 54766.170 -1.450 1
sn2006fw 0.08300 54005.160 2.700 1
sn2007nq 0.04503 54409.180 11.020 0
sn2004ef 0.03099 53255.160 -8.050 0
sn2004ef 0.03099 53268.130 4.530 0
sn2008bq 0.03400 54567.970 5.390 0
sn2007S 0.01388 54143.230 -0.900 1
sn2005M 0.02462 53444.120 38.300 0
sn2006bh 0.01085 53849.400 16.270 0
sn2005M 0.02462 53462.080 55.830 0
sn2007ai 0.03166 54185.290 13.550 0
sn2006D 0.00853 53850.210 92.650 0
sn2009ag 0.00864 54885.130 -3.500 0
sn2005lu 0.03201 53726.110 14.250 0
sn2006gt 0.04477 54021.190 17.440 0
sn2007ax 0.00686 54185.060 -2.030 1
sn2005am 0.00790 53475.000 38.600 0
sn2007on 0.00649 54443.210 23.850 0
sn2006X 0.00524 53802.360 16.950 0
sn2004ey 0.01579 53303.060 -0.340 1
sn2009Y 0.00935 54886.380 10.390 0
sn2008bf 0.02403 54568.150 13.840 0
sn2005M 0.02462 53409.230 4.250 0
sn2009Y 0.00935 54888.390 12.380 0
sn2006mr 0.00587 54061.230 11.530 0
sn2008ia 0.02171 54815.340 2.920 0
sn2005na 0.02632 53802.150 61.360 0
sn2008bf 0.02403 54545.230 -8.540 0
sn2007on 0.00649 54444.200 24.830 0
sn2005al 0.01240 53448.260 18.630 0
sn2006os 0.03281 54082.130 19.250 0
sn2005ki 0.01921 53699.320 -5.650 0
sn2007sr 0.00548 54563.300 115.200 0
sn2009Y 0.00935 54952.330 75.730 0
sn2005iq 0.03404 53726.070 37.580 0
sn2008ar 0.02615 54545.290 11.270 0
sn2007af 0.00546 54173.300 -0.470 1
sn2007sr 0.00548 54545.270 97.270 0
sn2008bf 0.02403 54597.060 42.070 0
sn2008fp 0.00566 54815.150 85.490 0
sn2006hx 0.04549 54018.270 -3.160 0
sn2004gc 0.03070 53335.220 10.820 0
sn2008ar 0.02615 54556.250 21.950 0
sn2006gj 0.02835 54003.350 4.100 0
sn2009F 0.01296 54836.170 -5.020 0
sn2006is 0.03136 54043.430 34.460 0
sn2008bq 0.03400 54562.980 0.560 1
sn2008bf 0.02403 54549.110 -4.760 0
sn2009aa 0.02731 54919.220 39.900 0
sn2006lu 0.05340 54055.360 20.680 0
sn2007bc 0.02077 54202.140 2.500 1
sn2007on 0.00649 54415.290 -3.890 0
sn2008bc 0.01509 54585.020 36.280 0
sn2004ef 0.03099 53302.120 37.500 0
sn2007bm 0.00621 54231.010 6.890 0
sn2007le 0.00672 54415.120 16.790 0
sn2006ef 0.01788 54071.260 100.250 0
sn2006D 0.00853 53827.280 69.910 0
sn2007sr 0.00548 54568.120 119.990 0
sn2005al 0.01240 53475.320 45.360 0
sn2005al 0.01240 53472.370 42.440 0
sn2006eq 0.04950 54004.040 26.140 0
sn2004gc 0.03070 53358.210 33.120 0
sn2004gu 0.04586 53358.330 -4.330 0
sn2009ad 0.02840 54885.090 -0.530 1
sn2007al 0.01212 54185.150 13.680 0
sn2009ag 0.00864 54944.020 54.890 0
sn2007as 0.01757 54185.090 4.240 0
sn2007bd 0.03102 54207.090 0.520 1
sn2008gl 0.03402 54818.110 48.780 0
sn2007on 0.00649 54418.340 -0.860 1
sn2007bd 0.03102 54202.050 -4.360 0
sn2007le 0.00672 54394.080 -4.110 0
sn2007as 0.01757 54178.070 -2.660 1
sn2006gj 0.02835 54006.310 6.980 0
sn2006et 0.02217 54019.140 26.060 0
sn2005al 0.01240 53479.270 49.260 0
sn2009D 0.02501 54848.110 7.750 0
sn2005el 0.01491 53640.340 -6.160 0
sn2007S 0.01388 54150.210 5.990 0
sn2009D 0.02501 54870.110 29.210 0
sn2004ey 0.01579 53348.030 43.930 0
sn2006mr 0.00587 54058.030 8.350 0
sn2006fw 0.08300 54994.868 -6.810 0
sn2007bc 0.02077 54207.130 7.390 0
sn2004dt 0.01973 53302.270 62.480 0
sn2007on 0.00649 54475.060 55.490 0
sn2005bo 0.01390 53478.230 -1.020 1
sn2008bc 0.01509 54563.130 14.720 0
sn2009aa 0.02731 54870.240 -7.780 0
sn2006is 0.03136 54046.380 37.320 0
sn2009Y 0.00935 54887.380 11.380 0
sn2007ca 0.01407 54228.250 1.400 1
sn2005be 0.03502 53479.300 18.560 0
sn2004gs 0.02665 53358.250 2.700 1
sn2005am 0.00790 53448.060 11.870 0
sn2006ax 0.01674 53817.150 -9.330 0
sn2008R 0.01350 54521.040 26.900 0
sn2006hb 0.01534 54016.480 18.000 0
sn2006ef 0.01788 54006.140 36.270 0
sn2005bg 0.02309 53479.180 8.780 0
sn2007S 0.01388 54178.130 33.520 0
sn2008ar 0.02615 54544.220 10.220 0
sn2008bq 0.03400 54581.990 18.950 0
sn2005am 0.00790 53444.090 7.930 0
sn2008hv 0.01255 54827.290 10.800 0
sn2007af 0.00546 54185.270 11.440 0
sn2007on 0.00649 54521.060 101.190 0
sn2006os 0.03281 54061.180 -1.040 1
sn2005lu 0.03201 53725.090 13.270 0
sn2008R 0.01350 54497.100 3.280 0
sn2007bm 0.00621 54228.200 4.090 0
sn2008hv 0.01255 54828.280 11.780 0
sn2006X 0.00524 53793.330 7.970 0
sn2006gj 0.02835 54005.310 6.010 0
sn2005lu 0.03201 53727.120 15.230 0
sn2009ab 0.01117 54888.060 4.660 0
sn2005am 0.00790 53462.000 25.700 0
sn2004eo 0.01570 53268.010 -9.570 0
sn2008R 0.01350 54515.020 20.960 0
sn2009Y 0.00935 54870.330 -5.510 0
sn2007af 0.00546 54215.270 41.270 0
sn2005bg 0.02309 53475.170 4.860 0
sn2006ej 0.02045 54031.270 55.000 0
sn2006ax 0.01674 53816.260 -10.210 0
sn2004ef 0.03099 53262.110 -1.310 1
sn2007bd 0.03102 54220.010 13.060 0
sn2005be 0.03502 53472.300 11.800 0
sn2006et 0.02217 54070.120 75.940 0
sn2007af 0.00546 54208.330 34.370 0
sn2006ob 0.05924 54087.120 22.880 0
sn2008hv 0.01255 54888.260 71.020 0
sn2006hb 0.01534 54018.330 19.820 0
sn2005bg 0.02309 53472.210 1.960 1
sn2008gp 0.03341 54794.230 15.590 0
sn2005M 0.02462 53413.250 8.170 0
sn2008ar 0.02615 54568.250 33.640 0
sn2006gj 0.02835 54019.280 19.590 0
sn2006ax 0.01674 53846.210 19.250 0
sn2006hb 0.01534 54027.400 28.750 0
